Departamento,Town_Code,Codigo,Municipalities_Townships,Micro_Townships,Category,Size_Blocks,Year Founded,Resolution of the Founding,Originally separated from
Sucre,70 - 124,70 - 124 - 006,CAIMITO,La Solera,CAS,,,,
Sucre,70 - 124,70 - 124 - 007,CAIMITO,Tofeme,CAS,4,,,
Sucre,70 - 124,70 - 124 - 008,CAIMITO,Cedeño,C,11,,,
Sucre,70 - 124,70 - 124 - 009,CAIMITO,Molinero,CAS,,,,
Sucre,70 - 124,70 - 124 - 010,CAIMITO,Nueva Estación,CAS,12,,,
Sucre,70 - 124,70 - 124 - 011,CAIMITO,La Mejía,CP,,,,
Sucre,70 - 124,70 - 124 - 012,CAIMITO,Las Pavitas,CP,,,,
Sucre,70 - 124,70 - 124 - 013,CAIMITO,Nueva Estrella,CP,,,,
Sucre,70 - 124,70 - 124 - 014,CAIMITO,Nueva Fe,CP,,,,
Sucre,70 - 124,70 - 124 - 015,CAIMITO,Pampuma,CP,,,,
Sucre,70 - 204,70 - 204 - 000,COLOSO,Ricaurte-Coloso,CM,69,1907,,
Sucre,70 - 204,70 - 204 - 002,COLOSO,Chinulito,C,18,,,
Sucre,70 - 204,70 - 204 - 004,COLOSO,El Cerro,C,,,,
Sucre,70 - 204,70 - 204 - 005,COLOSO,Bajo Don Juan,C,9,,,
Sucre,70 - 204,70 - 204 - 006,COLOSO,El Ojito,CAS,,,,
Sucre,70 - 204,70 - 204 - 007,COLOSO,Joney,CAS,,,,
Sucre,70 - 215,70 - 215 - 000,COROZAL,Corozal,CM,721,1876,Ley 44 de 1876,
Sucre,70 - 215,70 - 215 - 001,COROZAL,Cantagallo,C,9,,,
Sucre,70 - 215,70 - 215 - 004,COROZAL,Chapinero,C,13,,,
Sucre,70 - 215,70 - 215 - 005,COROZAL,Don Alonso,C,21,,,
Sucre,70 - 215,70 - 215 - 006,COROZAL,El Mamón,C,24,,,
Sucre,70 - 215,70 - 215 - 009,COROZAL,Hato Nuevo,C,31,,,
Sucre,70 - 215,70 - 215 - 010,COROZAL,Las Llanadas,C,40,,,
Sucre,70 - 215,70 - 215 - 011,COROZAL,Las Tinas,C,2,,,
Sucre,70 - 215,70 - 215 - 014,COROZAL,San Jose De Pileta,C,22,,,
Sucre,70 - 215,70 - 215 - 016,COROZAL,El Rincon De Las Flores,C,,,,
Sucre,70 - 215,70 - 215 - 018,COROZAL,Las Peñas,C,10,,,
Sucre,70 - 215,70 - 215 - 019,COROZAL,Calle Nueva,CAS,,,,
Sucre,70 - 215,70 - 215 - 020,COROZAL,La Panela,CAS,,,,
Sucre,70 - 215,70 - 215 - 021,COROZAL,Las Brujas,CAS,,,,
Sucre,70 - 215,70 - 215 - 022,COROZAL,Villa Nueva,CAS,,,,
Sucre,70 - 221,70 - 221 - 000,COVEÑAS,Coveñas,CM,51,2002,Decreto 0063 de febrero 07 de 2002,Santiago De Tolú
Sucre,70 - 221,70 - 221 - 001,COVEÑAS,Boca De La Ciénaga,C,10,,,
Sucre,70 - 221,70 - 221 - 002,COVEÑAS,El Reparo,C,12,,,
Sucre,70 - 221,70 - 221 - 003,COVEÑAS,Guayabal,C,40,,,
Sucre,70 - 221,70 - 221 - 004,COVEÑAS,Punta Seca,CAS,13,,,
Sucre,70 - 221,70 - 221 - 005,COVEÑAS,El Mamey,CAS,3,,,
Sucre,70 - 230,70 - 230 - 000,CHALÁN,Chalán,CM,43,1968,Ordenanza 6 de Octubre 30 de 1968,Coloso
Sucre,70 - 230,70 - 230 - 001,CHALÁN,La Ceiba,C,9,,,
Sucre,70 - 230,70 - 230 - 002,CHALÁN,Alemania,CP,,,,
Sucre,70 - 230,70 - 230 - 003,CHALÁN,Manzanares,CP,,,,
Sucre,70 - 233,70 - 233 - 000,EL ROBLE,El Roble,CM,64,1998,"Decreto 356 de 98, fallo 5 de Mayo de 99 y Sentencia del 17 de Marzo del 2000","Sincé, Corozal y San Benito Abad"
Sucre,70 - 233,70 - 233 - 001,EL ROBLE,Callejón,C,6,,,
Sucre,70 - 233,70 - 233 - 002,EL ROBLE,Cayo De Palma,C,12,,,
Sucre,70 - 233,70 - 233 - 003,EL ROBLE,Corneta,C,12,,,
Sucre,70 - 233,70 - 233 - 004,EL ROBLE,El Sitio,C,32,,,
Sucre,70 - 233,70 - 233 - 005,EL ROBLE,Las Tablitas,C,10,,,
Sucre,70 - 233,70 - 233 - 006,EL ROBLE,Palmital,C,7,,,
Sucre,70 - 233,70 - 233 - 007,EL ROBLE,Patillal,C,,,,
Sucre,70 - 233,70 - 233 - 008,EL ROBLE,Pueblo Nuevo O Grillo Alegre,C,,,,
Sucre,70 - 233,70 - 233 - 009,EL ROBLE,Rancho De La Cruz,CAS,,,,
Sucre,70 - 233,70 - 233 - 010,EL ROBLE,San Francisco,C,21,,,
Sucre,70 - 233,70 - 233 - 011,EL ROBLE,Santa Rosa,CAS,,,,
Sucre,70 - 233,70 - 233 - 012,EL ROBLE,Tierra Santa,C,9,,,
Sucre,70 - 233,70 - 233 - 013,EL ROBLE,Villavicencio,C,,,,
Sucre,70 - 235,70 - 235 - 000,GALERAS,Galeras,CM,186,1968,Ordenanza 4 de Octubre 15 de 1968,"Sincé, Corozal y San Benito Abad"
Sucre,70 - 235,70 - 235 - 001,GALERAS,Baraya,C,23,,,
Sucre,70 - 235,70 - 235 - 002,GALERAS,San Andrés De Palomo,C,23,,,
Sucre,70 - 235,70 - 235 - 003,GALERAS,San José De Rivera,C,16,,,
Sucre,70 - 235,70 - 235 - 007,GALERAS,Pueblo Nuevo Ii,CAS,8,,,
Sucre,70 - 235,70 - 235 - 009,GALERAS,Pueblo Nuevo I (Junín),CAS,9,,,
Sucre,70 - 235,70 - 235 - 011,GALERAS,Puerto Franco,C,50,,,
Sucre,70 - 265,70 - 265 - 000,GUARANDA,Guaranda,CM,92,1984,Ordenanza 2 de Octubre 31 de 1984,Majagual
Sucre,70 - 265,70 - 265 - 002,GUARANDA,Diazgranados,C,3,,,
Sucre,70 - 265,70 - 265 - 004,GUARANDA,Gavalda,C,3,,,
Sucre,70 - 265,70 - 265 - 006,GUARANDA,La Concordia,C,4,,,
Sucre,70 - 265,70 - 265 - 008,GUARANDA,Palmaritico,C,4,,,
Sucre,70 - 265,70 - 265 - 009,GUARANDA,Puerto López,C,,,,
Sucre,70 - 400,70 - 400 - 000,LA UNIÓN,La Unión,CM,93,1968,Ordenanza 19 de Diciembre 14 de 1968,Caimito y San Marcos
Sucre,70 - 400,70 - 400 - 001,LA UNIÓN,Cayo Delgado,C,10,,,
Sucre,70 - 400,70 - 400 - 002,LA UNIÓN,Pajarito,C,3,,,
Sucre,70 - 400,70 - 400 - 003,LA UNIÓN,Cascarilla,CAS,,,,
Sucre,70 - 400,70 - 400 - 004,LA UNIÓN,Las Palmitas,CAS,,,,
Sucre,70 - 400,70 - 400 - 005,LA UNIÓN,Sabaneta,CAS,10,,,
Sucre,70 - 400,70 - 400 - 006,LA UNIÓN,Boca Negra,CP,,,,
Sucre,70 - 400,70 - 400 - 007,LA UNIÓN,Conquitos,CP,,,,
Sucre,70 - 400,70 - 400 - 008,LA UNIÓN,La Gloria,CP,,,,
Sucre,70 - 400,70 - 400 - 009,LA UNIÓN,Villa Fátima,CP,,,,
Sucre,70 - 418,70 - 418 - 000,LOS PALMITOS,Los Palmitos,CM,91,1968,Ordenanza 27 de Noviembre 28 de 1968,Corozal
Sucre,70 - 418,70 - 418 - 001,LOS PALMITOS,El Coley,C,5,,,
Sucre,70 - 418,70 - 418 - 002,LOS PALMITOS,El Piñal,C,20,,,
Sucre,70 - 418,70 - 418 - 003,LOS PALMITOS,Palmas De Vino,C,,,,
Sucre,70 - 418,70 - 418 - 004,LOS PALMITOS,Sabanas De Beltrán,C,34,,,
Sucre,70 - 418,70 - 418 - 005,LOS PALMITOS,Sabanas De Pedro,C,33,,,
Sucre,70 - 418,70 - 418 - 006,LOS PALMITOS,Hatillo,CAS,,,,
Sucre,70 - 418,70 - 418 - 007,LOS PALMITOS,Naranjal,C,,,,
Sucre,70 - 418,70 - 418 - 008,LOS PALMITOS,Birmania,C,,,,
Sucre,70 - 429,70 - 429 - 000,MAJAGUAL,Majagual,CM,101,1938,Ordenanzas 27 y 42 de 1938,
Sucre,70 - 429,70 - 429 - 002,MAJAGUAL,El Naranjo,C,,,,
Sucre,70 - 429,70 - 429 - 005,MAJAGUAL,La Sierpita,C,18,,,
Sucre,70 - 429,70 - 429 - 006,MAJAGUAL,Las Palmitas,C,,,,
Sucre,70 - 429,70 - 429 - 008,MAJAGUAL,Piza,C,21,,,
Sucre,70 - 429,70 - 429 - 009,MAJAGUAL,Pueblonuevo,C,,,,
Sucre,70 - 429,70 - 429 - 010,MAJAGUAL,San Roque,C,15,,,
Sucre,70 - 429,70 - 429 - 011,MAJAGUAL,Santander,C,13,,,
Sucre,70 - 429,70 - 429 - 012,MAJAGUAL,Tomala,C,,,,
Sucre,70 - 429,70 - 429 - 013,MAJAGUAL,Zapata,C,26,,,
Sucre,70 - 429,70 - 429 - 014,MAJAGUAL,Sincelejito,C,,,,
Sucre,70 - 429,70 - 429 - 015,MAJAGUAL,Bellavista,CAS,,,,
Sucre,70 - 429,70 - 429 - 016,MAJAGUAL,León Blanco,CAS,,,,
Sucre,70 - 429,70 - 429 - 017,MAJAGUAL,Palmar Tipico,CAS,,,,
Sucre,70 - 429,70 - 429 - 019,MAJAGUAL,Eduardo Santos,C,,,,
Sucre,70 - 429,70 - 429 - 021,MAJAGUAL,San Miguel,C,,,,
Sucre,70 - 429,70 - 429 - 022,MAJAGUAL,Las Candelarias,C,,,,
Sucre,70 - 429,70 - 429 - 023,MAJAGUAL,Los Patos,C,,,,
Sucre,70 - 429,70 - 429 - 024,MAJAGUAL,Miraflores,C,,,,
Sucre,70 - 429,70 - 429 - 025,MAJAGUAL,Palmarito,CAS,20,,,
Sucre,70 - 473,70 - 473 - 000,MORROA,Morroa,CM,119,1855,,
Sucre,70 - 473,70 - 473 - 001,MORROA,Cambimba,C,,,,
Sucre,70 - 473,70 - 473 - 002,MORROA,El Rincón,C,5,,,
Sucre,70 - 473,70 - 473 - 003,MORROA,El Yeso,C,,,,
Sucre,70 - 473,70 - 473 - 004,MORROA,Las Flores,C,7,,,
Sucre,70 - 473,70 - 473 - 005,MORROA,Sabaneta,C,,,,
Sucre,70 - 473,70 - 473 - 006,MORROA,Tumbatoro,C,,,,
Sucre,70 - 473,70 - 473 - 008,MORROA,Medellín,CAS,,,,
Sucre,70 - 473,70 - 473 - 009,MORROA,Sabanas De Cali,CAS,,,,
Sucre,70 - 473,70 - 473 - 010,MORROA,Brisas Del Mar,CAS,,,,
Sucre,70 - 508,70 - 508 - 000,OVEJAS,Ovejas,CM,148,1899,,
Sucre,70 - 508,70 - 508 - 001,OVEJAS,Almagra,CAS,,,,
Sucre,70 - 508,70 - 508 - 002,OVEJAS,Canutal,C,24,,,
Sucre,70 - 508,70 - 508 - 003,OVEJAS,Canutalito,C,23,,,
Sucre,70 - 508,70 - 508 - 004,OVEJAS,Chengue,C,11,,,
Sucre,70 - 508,70 - 508 - 005,OVEJAS,Damasco,CAS,,,,
Sucre,70 - 508,70 - 508 - 006,OVEJAS,Don Gabriel,C,22,,,
Sucre,70 - 508,70 - 508 - 007,OVEJAS,El Floral,C,,,,
Sucre,70 - 508,70 - 508 - 008,OVEJAS,El Palmar,CAS,,,,
Sucre,70 - 508,70 - 508 - 009,OVEJAS,Flor Del Monte,C,18,,,
Sucre,70 - 508,70 - 508 - 011,OVEJAS,La Peña,C,23,,,
Sucre,70 - 508,70 - 508 - 012,OVEJAS,Osos,CAS,,,,
Sucre,70 - 508,70 - 508 - 013,OVEJAS,Pijiguay,C,13,,,
Sucre,70 - 508,70 - 508 - 014,OVEJAS,San Rafael,C,10,,,
Sucre,70 - 508,70 - 508 - 015,OVEJAS,Salitral,CAS,7,,,
Sucre,70 - 508,70 - 508 - 016,OVEJAS,Loma Del Banco,CAS,,,,
Sucre,70 - 508,70 - 508 - 018,OVEJAS,San Rafael Alto,CAS,6,,,
Sucre,70 - 508,70 - 508 - 019,OVEJAS,Bajo Europa,CP,,,,
Sucre,70 - 508,70 - 508 - 020,OVEJAS,Bajo Grande,CP,,,,
Sucre,70 - 508,70 - 508 - 021,OVEJAS,Bajo La Palma,CP,,,,
Sucre,70 - 508,70 - 508 - 022,OVEJAS,Centro Mula,CP,,,,
Sucre,70 - 508,70 - 508 - 023,OVEJAS,Los Andes,CP,,,,
Sucre,70 - 508,70 - 508 - 024,OVEJAS,Medellín,CP,,,,
Sucre,70 - 508,70 - 508 - 025,OVEJAS,Miramar,CP,,,,
Sucre,70 - 508,70 - 508 - 026,OVEJAS,Pedregal,CP,,,,
Sucre,70 - 508,70 - 508 - 027,OVEJAS,San Francisco,CP,,,,
Sucre,70 - 508,70 - 508 - 028,OVEJAS,Santa Rosa,CP,,,,
Sucre,70 - 508,70 - 508 - 029,OVEJAS,Santafé,CP,,,,
Sucre,70 - 508,70 - 508 - 030,OVEJAS,Villa Colombia,CP,,,,
Sucre,70 - 508,70 - 508 - 031,OVEJAS,Zapato # 2 Pijiguay,CP,,,,
Sucre,70 - 523,70 - 523 - 000,PALMITO,Palmito,CM,54,1840,,
Sucre,70 - 523,70 - 523 - 001,PALMITO,Algodoncillo,C,,,,
Sucre,70 - 523,70 - 523 - 002,PALMITO,Guaimaral,C,,,,
Sucre,70 - 523,70 - 523 - 003,PALMITO,Guaimi,C,6,,,
Sucre,70 - 523,70 - 523 - 005,PALMITO,Centro Azul,CP,,,,
Sucre,70 - 523,70 - 523 - 006,PALMITO,Chumpundún,CP,,,,
Sucre,70 - 523,70 - 523 - 007,PALMITO,El Martillo,CP,,,,
Sucre,70 - 523,70 - 523 - 008,PALMITO,El Palmar Brillante,CP,,,,
Sucre,70 - 523,70 - 523 - 009,PALMITO,El Sabanal,CP,,,,
Sucre,70 - 523,70 - 523 - 010,PALMITO,Los Castillos,CP,,,,
Sucre,70 - 523,70 - 523 - 011,PALMITO,Media Sombra,CP,,,,
Sucre,70 - 523,70 - 523 - 012,PALMITO,Pueblecito,CP,,,,
Sucre,70 - 523,70 - 523 - 013,PALMITO,Pueblo Nuevo,CP,,,,
Sucre,70 - 523,70 - 523 - 014,PALMITO,San Miguel,CP,,,,
Sucre,70 - 670,70 - 670 - 000,SAMPUÉS,Sampués,CM,285,1931,Ordenanza 29 de 1931,
Sucre,70 - 670,70 - 670 - 001,SAMPUÉS,Bossa Navarro,C,,,,
Sucre,70 - 670,70 - 670 - 002,SAMPUÉS,Ceja Del Mango,C,8,,,
Sucre,70 - 670,70 - 670 - 003,SAMPUÉS,Escobar Abajo,C,,,,
Sucre,70 - 670,70 - 670 - 004,SAMPUÉS,Escobar Arriba,C,,,,
Sucre,70 - 670,70 - 670 - 005,SAMPUÉS,Huertas Chicas,C,,,,
Sucre,70 - 670,70 - 670 - 006,SAMPUÉS,La Negra,C,,,,
Sucre,70 - 670,70 - 670 - 007,SAMPUÉS,Mateo Pérez,C,10,,,
Sucre,70 - 670,70 - 670 - 008,SAMPUÉS,Palito,C,9,,,
Sucre,70 - 670,70 - 670 - 009,SAMPUÉS,Piedras Blancas,C,5,,,
Sucre,70 - 670,70 - 670 - 010,SAMPUÉS,Sabanalarga,C,10,,,
Sucre,70 - 670,70 - 670 - 011,SAMPUÉS,San Luis,C,28,,,
Sucre,70 - 670,70 - 670 - 012,SAMPUÉS,Segovia,C,16,,,
Sucre,70 - 670,70 - 670 - 013,SAMPUÉS,Achiote,C,,,,
Sucre,70 - 670,70 - 670 - 016,SAMPUÉS,El Campo,C,,,,
Sucre,70 - 670,70 - 670 - 017,SAMPUÉS,Loma De Piedra,C,,,,
Sucre,70 - 670,70 - 670 - 018,SAMPUÉS,Mata De Caña,C,9,,,
Sucre,70 - 670,70 - 670 - 019,SAMPUÉS,Siloe,C,,,,
Sucre,70 - 670,70 - 670 - 020,SAMPUÉS,Los Pérez,CP,,,,
Sucre,70 - 670,70 - 670 - 021,SAMPUÉS,San José,CP,,,,
Sucre,70 - 678,70 - 678 - 000,SAN BENITO ABAD,San Benito Abad,CM,111,1799,,
Sucre,70 - 678,70 - 678 - 002,SAN BENITO ABAD,Cuiva,C,11,,,
Sucre,70 - 678,70 - 678 - 003,SAN BENITO ABAD,Jegua,C,12,,,
Sucre,70 - 678,70 - 678 - 004,SAN BENITO ABAD,La Ceiba,CAS,16,,,
Sucre,70 - 678,70 - 678 - 006,SAN BENITO ABAD,Corral Viejo (Los Angeles),C,2,,,
Sucre,70 - 678,70 - 678 - 007,SAN BENITO ABAD,Punta De Blanco,C,42,,,
Sucre,70 - 678,70 - 678 - 009,SAN BENITO ABAD,San Roque,C,26,,,
Sucre,70 - 678,70 - 678 - 010,SAN BENITO ABAD,Santiago Apostol,C,89,,,
Sucre,70 - 678,70 - 678 - 011,SAN BENITO ABAD,Doña Ana,C,19,,,
Sucre,70 - 678,70 - 678 - 012,SAN BENITO ABAD,Guayabal,C,,,,
Sucre,70 - 678,70 - 678 - 013,SAN BENITO ABAD,El Limón,C,3,,,
Sucre,70 - 678,70 - 678 - 015,SAN BENITO ABAD,La Ventura,C,39,,,
Sucre,70 - 678,70 - 678 - 020,SAN BENITO ABAD,Punta Nueva,C,13,,,
Sucre,70 - 678,70 - 678 - 022,SAN BENITO ABAD,Ciénaga Nueva,C,,,,
Sucre,70 - 678,70 - 678 - 023,SAN BENITO ABAD,Las Delicias,C,,,,
Sucre,70 - 678,70 - 678 - 025,SAN BENITO ABAD,Cispataca,C,24,,,
Sucre,70 - 678,70 - 678 - 026,SAN BENITO ABAD,San Isidro,C,,,,
Sucre,70 - 678,70 - 678 - 027,SAN BENITO ABAD,Villa Nueva,C,,,,
Sucre,70 - 678,70 - 678 - 029,SAN BENITO ABAD,El Cauchal,C,,,,
Sucre,70 - 678,70 - 678 - 032,SAN BENITO ABAD,La Molina,C,,,,
Sucre,70 - 678,70 - 678 - 033,SAN BENITO ABAD,Las Chispas,C,,,,
Sucre,70 - 678,70 - 678 - 034,SAN BENITO ABAD,Rancho La Tía,C,,,,
Sucre,70 - 702,70 - 702 - 000,SAN JUAN DE BETULIA,Betulia,CM,145,1968,Ordenanza 28 de Noviembre 28 de 1968,Corozal
Sucre,70 - 702,70 - 702 - 001,SAN JUAN DE BETULIA,Albania,C,47,,,
Sucre,70 - 702,70 - 702 - 002,SAN JUAN DE BETULIA,Hato Viejo,C,8,,,
Sucre,70 - 702,70 - 702 - 004,SAN JUAN DE BETULIA,Sabaneta,C,12,,,
Sucre,70 - 702,70 - 702 - 005,SAN JUAN DE BETULIA,Villa López,C,12,,,
Sucre,70 - 702,70 - 702 - 006,SAN JUAN DE BETULIA,Las Cruces,CAS,7,,,
Sucre,70 - 702,70 - 702 - 007,SAN JUAN DE BETULIA,Loma Alta,CAS,12,,,
Sucre,70 - 702,70 - 702 - 008,SAN JUAN DE BETULIA,Santo Tomás,CAS,7,,,
Sucre,70 - 702,70 - 702 - 009,SAN JUAN DE BETULIA,El Socorro,CP,,,,
Sucre,70 - 708,70 - 708 - 000,SAN MARCOS,San Marcos,CM,428,1865,,
Sucre,70 - 708,70 - 708 - 001,SAN MARCOS,Belén,C,60,,,
Sucre,70 - 708,70 - 708 - 002,SAN MARCOS,Buenavista,C,12,,,
Sucre,70 - 708,70 - 708 - 003,SAN MARCOS,Candelaria,CAS,10,,,
Sucre,70 - 708,70 - 708 - 004,SAN MARCOS,Caño Prieto,C,10,,,
Sucre,70 - 708,70 - 708 - 005,SAN MARCOS,Cuenca,C,45,,,
Sucre,70 - 708,70 - 708 - 006,SAN MARCOS,El Limón,C,28,,,
Sucre,70 - 708,70 - 708 - 007,SAN MARCOS,El Tablón,C,12,,,
Sucre,70 - 708,70 - 708 - 008,SAN MARCOS,El Torno,CAS,,,,
Sucre,70 - 708,70 - 708 - 009,SAN MARCOS,Las Flores,C,37,,,
Sucre,70 - 708,70 - 708 - 010,SAN MARCOS,Montegrande,CAS,,,,
Sucre,70 - 708,70 - 708 - 011,SAN MARCOS,Palo Alto,CAS,3,,,
Sucre,70 - 708,70 - 708 - 012,SAN MARCOS,El Pital,C,,,,
Sucre,70 - 708,70 - 708 - 013,SAN MARCOS,Santa Inés,C,,,,
Sucre,70 - 708,70 - 708 - 014,SAN MARCOS,La Quebrada,C,,,,
Sucre,70 - 708,70 - 708 - 015,SAN MARCOS,El Llano,CAS,,,,
Sucre,70 - 708,70 - 708 - 017,SAN MARCOS,Neiva,C,12,,,
Sucre,70 - 708,70 - 708 - 021,SAN MARCOS,Cayo De La Cruz,CP,,,,
Sucre,70 - 708,70 - 708 - 024,SAN MARCOS,El Oasis,CP,,,,
Sucre,70 - 708,70 - 708 - 028,SAN MARCOS,San Felipe,CP,,,,
Sucre,70 - 708,70 - 708 - 029,SAN MARCOS,Sehebe,CP,,,,
Sucre,70 - 713,70 - 713 - 000,SAN ONOFRE,San Onofre,CM,315,1899,,
Sucre,70 - 713,70 - 713 - 001,SAN ONOFRE,Aguacate,C,8,,,
Sucre,70 - 713,70 - 713 - 002,SAN ONOFRE,Berlín,C,15,,,
Sucre,70 - 713,70 - 713 - 003,SAN ONOFRE,Berrugas,C,60,,,
Sucre,70 - 713,70 - 713 - 004,SAN ONOFRE,Buenos Aires,C,,,,
Sucre,70 - 713,70 - 713 - 005,SAN ONOFRE,Labarcés,C,45,,,
Sucre,70 - 713,70 - 713 - 006,SAN ONOFRE,Libertad,C,65,,,
Sucre,70 - 713,70 - 713 - 007,SAN ONOFRE,Pajonal,C,17,,,
Sucre,70 - 713,70 - 713 - 008,SAN ONOFRE,Palo Alto,C,32,,,
Sucre,70 - 713,70 - 713 - 009,SAN ONOFRE,Planparejo,C,20,,,
Sucre,70 - 713,70 - 713 - 010,SAN ONOFRE,Rincón Del Mar,C,31,,,
Sucre,70 - 713,70 - 713 - 011,SAN ONOFRE,Sabanas De Mucacal,C,28,,,
Sucre,70 - 713,70 - 713 - 012,SAN ONOFRE,San Antonio,C,61,,,
Sucre,70 - 713,70 - 713 - 014,SAN ONOFRE,Higuerón,C,10,,,
Sucre,70 - 713,70 - 713 - 015,SAN ONOFRE,El Chicho,C,,,,
Sucre,70 - 713,70 - 713 - 016,SAN ONOFRE,Barrancas,C,16,,,
Sucre,70 - 713,70 - 713 - 017,SAN ONOFRE,Cerro De Las Casas,C,8,,,
Sucre,70 - 713,70 - 713 - 018,SAN ONOFRE,Pajonalito,C,4,,,
Sucre,70 - 713,70 - 713 - 019,SAN ONOFRE,El Pueblito,C,7,,,
Sucre,70 - 713,70 - 713 - 020,SAN ONOFRE,Aguas Negras,C,4,,,
Sucre,70 - 713,70 - 713 - 021,SAN ONOFRE,Palacios,C,16,,,
Sucre,70 - 713,70 - 713 - 022,SAN ONOFRE,Boca Cerrada,C,15,,,
Sucre,70 - 713,70 - 713 - 023,SAN ONOFRE,Palmira,C,,,,
Sucre,70 - 713,70 - 713 - 024,SAN ONOFRE,Altos De Julio,CAS,7,,,
Sucre,70 - 713,70 - 713 - 025,SAN ONOFRE,Arroyo Seco,CAS,3,,,
Sucre,70 - 713,70 - 713 - 026,SAN ONOFRE,Las Brisas,CAS,9,,,
Sucre,70 - 713,70 - 713 - 027,SAN ONOFRE,Pisisi,CAS,4,,,
Sucre,70 - 713,70 - 713 - 028,SAN ONOFRE,Sabanas De Rincón,CAS,1,,,
Sucre,70 - 713,70 - 713 - 029,SAN ONOFRE,Sabanetica,CAS,15,,,
Sucre,70 - 717,70 - 717 - 000,SAN PEDRO,San Pedro,CM,242,1939,Ordenanza 14 de 1939,
Sucre,70 - 717,70 - 717 - 001,SAN PEDRO,San Mateo,C,27,,,
Sucre,70 - 717,70 - 717 - 002,SAN PEDRO,Rovira,C,25,,,
Sucre,70 - 717,70 - 717 - 003,SAN PEDRO,Numancia,C,9,,,
Sucre,70 - 717,70 - 717 - 004,SAN PEDRO,El Bajo De La Alegría,CAS,13,,,
Sucre,70 - 717,70 - 717 - 005,SAN PEDRO,Perendengue,CAS,,,,
Sucre,70 - 742,70 - 742 - 000,SAN LUIS DE SINCÉ,Sincé,CM,328,1899,,
Sucre,70 - 742,70 - 742 - 002,SAN LUIS DE SINCÉ,Bazán,C,8,,,
Sucre,70 - 742,70 - 742 - 004,SAN LUIS DE SINCÉ,Cocorote,C,10,,,
Sucre,70 - 742,70 - 742 - 005,SAN LUIS DE SINCÉ,Granada,C,65,,,
Sucre,70 - 742,70 - 742 - 008,SAN LUIS DE SINCÉ,Los Limones,C,4,,,
Sucre,70 - 742,70 - 742 - 010,SAN LUIS DE SINCÉ,Valencia,C,28,,,
Sucre,70 - 742,70 - 742 - 011,SAN LUIS DE SINCÉ,Vélez,C,11,,,
Sucre,70 - 742,70 - 742 - 013,SAN LUIS DE SINCÉ,La Vivienda,C,7,,,
Sucre,70 - 742,70 - 742 - 014,SAN LUIS DE SINCÉ,Perendengue,C,2,,,
Sucre,70 - 742,70 - 742 - 015,SAN LUIS DE SINCÉ,Galápago,C,,,,
Sucre,70 - 742,70 - 742 - 016,SAN LUIS DE SINCÉ,Moralito,C,,,,
Sucre,70 - 771,70 - 771 - 000,SUCRE,Sucre,CM,79,1849,,
Sucre,70 - 771,70 - 771 - 001,SUCRE,Arboleda,C,22,,,
Sucre,70 - 771,70 - 771 - 002,SUCRE,Bajogrande,C,,,,
Sucre,70 - 771,70 - 771 - 003,SUCRE,Calzón Blanco,C,,,,
Sucre,70 - 771,70 - 771 - 004,SUCRE,Camajón,C,,,,
Sucre,70 - 771,70 - 771 - 005,SUCRE,Campo Alegre,C,17,,,
Sucre,70 - 771,70 - 771 - 006,SUCRE,Cordoba,C,15,,,
Sucre,70 - 771,70 - 771 - 008,SUCRE,El Congreso,C,13,,,
Sucre,70 - 771,70 - 771 - 009,SUCRE,Isla Del Coco,C,,,,
Sucre,70 - 771,70 - 771 - 010,SUCRE,Isla Grande,C,,,,
Sucre,70 - 771,70 - 771 - 011,SUCRE,La Guaripa,C,,,,
Sucre,70 - 771,70 - 771 - 012,SUCRE,La Ventura,C,16,,,
Sucre,70 - 771,70 - 771 - 013,SUCRE,Montería,C,11,,,
Sucre,70 - 771,70 - 771 - 015,SUCRE,Naranjal,C,,,,
Sucre,70 - 771,70 - 771 - 016,SUCRE,Nariño,C,13,,,
Sucre,70 - 771,70 - 771 - 017,SUCRE,Orejero,C,24,,,
Sucre,70 - 771,70 - 771 - 018,SUCRE,San Luis,C,,,,
Sucre,70 - 771,70 - 771 - 019,SUCRE,Travesía,C,,,,
Sucre,70 - 771,70 - 771 - 020,SUCRE,Hato Nuevo,C,,,,
Sucre,70 - 771,70 - 771 - 021,SUCRE,Pampanilla,C,,,,
Sucre,70 - 771,70 - 771 - 022,SUCRE,La Solera,C,,,,
Sucre,70 - 771,70 - 771 - 023,SUCRE,Bajo Pureza,C,,,,
Sucre,70 - 771,70 - 771 - 024,SUCRE,La Palma,C,,,,
Sucre,70 - 771,70 - 771 - 025,SUCRE,Machetón,C,,,,
Sucre,70 - 771,70 - 771 - 026,SUCRE,Malambo,C,,,,
Sucre,70 - 771,70 - 771 - 027,SUCRE,San Mateo,C,,,,
Sucre,70 - 771,70 - 771 - 028,SUCRE,Buenavista,CP,,,,
Sucre,70 - 771,70 - 771 - 029,SUCRE,Buenos Aires,CP,,,,
Sucre,70 - 771,70 - 771 - 030,SUCRE,Cacagual,CP,,,,
Sucre,70 - 771,70 - 771 - 031,SUCRE,Cantarrana,CP,,,,
Sucre,70 - 771,70 - 771 - 032,SUCRE,Concepción,CP,,,,
Sucre,70 - 771,70 - 771 - 033,SUCRE,Cucharal,CP,,,,
Sucre,70 - 771,70 - 771 - 034,SUCRE,El Cedro,CP,,,,
